"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.076180358E2,-2.273073912E0,2.841048241E0,3.648863792E0
1.076230656E2,-2.213650227E0,2.841799736E0,3.325486183E0
1.076280954E2,-2.077891827E0,2.906491280E0,2.968155861E0
1.076331277E2,-1.856993794E0,2.950254917E0,2.509385109E0
1.076381574E2,-1.649831533E0,2.919775009E0,2.022742271E0
1.076431871E2,-1.506998301E0,2.819683075E0,1.528804779E0
1.076482169E2,-1.258703947E0,2.558988094E0,1.045638084E0
1.076532466E2,-9.621310830E-1,2.175530910E0,6.943302155E-1
1.076582764E2,-6.276967525E-1,1.704329491E0,6.222324371E-1
1.076633077E2,-2.304109633E-1,1.294242382E0,9.698410034E-1
1.076683374E2,2.203243971E-1,9.090504646E-1,1.746295929E0
1.076733671E2,5.394912362E-1,5.260462761E-1,2.724384308E0
1.076783969E2,8.674117327E-1,2.101135254E-2,3.749485016E0
1.076834266E2,1.313637257E0,-5.292260647E-1,4.621712685E0
1.076884564E2,1.791492343E0,-1.018961430E0,5.146065712E0
1.076934787E2,2.265041113E0,-1.409695864E0,5.460338593E0
1.076985084E2,2.644133806E0,-1.752871990E0,5.560449600E0
1.077035382E2,2.881692886E0,-2.056191206E0,5.631049156E0
1.077085679E2,2.973090410E0,-2.255155087E0,5.571695328E0
1.077135977E2,2.825498581E0,-2.333101988E0,5.360966682E0
1.077186274E2,2.556361198E0,-2.357031822E0,5.042053223E0
1.077236715E2,2.096707344E0,-2.224167585E0,4.686862946E0
1.077287012E2,1.525974393E0,-1.996541023E0,4.285690308E0
1.077337310E2,9.517741203E-1,-1.757742167E0,3.809778214E0
1.077387607E2,3.116446733E-1,-1.507289171E0,3.345149040E0
1.077437904E2,-2.632945180E-1,-1.323693275E0,2.968182564E0
1.077488202E2,-7.042559385E-1,-1.242712021E0,2.458682060E0
1.077538419E2,-1.054487228E0,-1.177675486E0,1.886014938E0
1.077588716E2,-1.325876594E0,-1.224101782E0,1.527713776E0
1.077639014E2,-1.518648028E0,-1.348354816E0,1.110781670E0
1.077689311E2,-1.685252309E0,-1.425974607E0,6.688032150E-1
1.077739608E2,-1.772901773E0,-1.550181627E0,2.854814529E-1
1.077789905E2,-1.783903837E0,-1.745283127E0,-4.143333435E-2
1.077840182E2,-1.828371406E0,-1.898691416E0,-4.866733551E-1
1.077890480E2,-1.958904028E0,-2.010303497E0,-9.879436493E-1
1.077940777E2,-2.115392208E0,-2.115427971E0,-1.459352970E0
1.077991075E2,-2.263972282E0,-2.129999638E0,-2.054234982E0
1.078041371E2,-2.419226646E0,-2.115736485E0,-2.590890884E0
1.078091669E2,-2.585962296E0,-2.086287737E0,-3.141547680E0
1.078142208E2,-2.723341465E0,-2.007449865E0,-3.641982079E0
1.078192505E2,-2.702243805E0,-1.840100288E0,-4.140594959E0
1.078242803E2,-2.675555229E0,-1.693739891E0,-4.522945404E0
1.078293100E2,-2.566569328E0,-1.507961035E0,-4.818228245E0
1.078343397E2,-2.406452179E0,-1.315802336E0,-4.938327789E0
1.078393694E2,-2.285825729E0,-1.152664423E0,-4.888556480E0
1.078443726E2,-2.219210863E0,-9.563293457E-1,-4.695440769E0
1.078494024E2,-2.272055387E0,-8.130433559E-1,-4.323194504E0
1.078544321E2,-2.280282021E0,-6.415410042E-1,-4.023126602E0
1.078594618E2,-2.211158752E0,-4.564728737E-1,-3.656206131E0
1.078644915E2,-2.024641037E0,-2.914290428E-1,-3.435375690E0
1.078695213E2,-1.703964591E0,-1.801042557E-1,-3.192852497E0
1.078745461E2,-1.392672300E0,-1.870446205E-1,-2.880790234E0
1.078795758E2,-1.035761118E0,-2.525215149E-1,-2.585255623E0
1.078846055E2,-6.858386397E-1,-3.456020355E-1,-2.236687183E0
1.078896353E2,-3.117266893E-1,-5.212750435E-1,-1.899714947E0
1.078946650E2,1.151777208E-1,-7.390925884E-1,-1.358778954E0
1.078996947E2,5.444822311E-1,-9.829227924E-1,-8.649587631E-1
1.079047198E2,9.810692072E-1,-1.270465136E0,-4.631223679E-1
1.079097494E2,1.403859138E0,-1.547884703E0,3.169441223E-2
1.079147792E2,1.764560342E0,-1.722854376E0,4.906873703E-1
1.079198089E2,2.056302547E0,-1.877701521E0,8.640594482E-1
1.079248387E2,2.322500706E0,-1.982451200E0,1.104565620E0
1.079298684E2,2.554161310E0,-2.014015913E0,1.222253799E0
1.079349091E2,2.471316338E0,-1.814951897E0,1.404030800E0
1.079399388E2,2.248106241E0,-1.608802795E0,1.391801834E0
1.079449686E2,2.117033243E0,-1.455621004E0,1.164338112E0
1.079499983E2,2.064244032E0,-1.391311884E0,8.486881256E-1
1.079550280E2,1.791119576E0,-1.272121668E0,3.874454498E-1
1.079600577E2,1.485022187E0,-1.092862844E0,-1.309490204E-1
1.079650888E2,1.177105308E0,-8.528523445E-1,-6.374006271E-1
1.079701185E2,8.503081799E-1,-6.662588120E-1,-1.163344383E0
1.079751482E2,5.551415682E-1,-5.253381729E-1,-1.718574524E0
1.079801780E2,2.341602445E-1,-3.692295551E-1,-2.231735706E0
1.079852077E2,-9.344941378E-2,-2.115073204E-1,-2.688898563E0
1.079902375E2,-3.585515022E-1,-1.208624840E-1,-3.104792118E0
1.079952623E2,-5.566476583E-1,-4.387283325E-2,-3.551557064E0
1.080002920E2,-7.261332273E-1,7.283973694E-2,-3.926620007E0
1.080053218E2,-8.931492567E-1,1.027545929E-1,-4.287672520E0
1.080103515E2,-1.031089544E0,1.471400261E-1,-4.513069153E0
1.080153812E2,-1.188022971E0,1.803045273E-1,-4.713333130E0
1.080204110E2,-1.294583917E0,1.643795967E-1,-4.974814415E0
1.080254496E2,-1.299773693E0,2.145333290E-1,-5.060790062E0
1.080304793E2,-1.318031073E0,3.070478439E-1,-5.012345791E0
1.080355090E2,-1.387462378E0,3.916854858E-1,-4.748340130E0
1.080405388E2,-1.438711882E0,4.846811295E-1,-4.292698383E0
1.080455685E2,-1.381330490E0,5.733194351E-1,-3.776829720E0
1.080505982E2,-1.335219979E0,6.736326218E-1,-3.288961411E0
1.080556140E2,-1.297861814E0,7.752847672E-1,-2.747359276E0
1.080606437E2,-1.236070514E0,8.464021683E-1,-2.254567623E0
1.080656734E2,-1.161227942E0,9.219679832E-1,-1.738386631E0
1.080707032E2,-1.042160153E0,9.892716408E-1,-1.181776524E0
1.080757329E2,-9.532891512E-1,1.004237652E0,-6.800193787E-1
1.080807626E2,-8.469275832E-1,9.160943031E-1,-2.686605453E-1
1.080858024E2,-6.390404105E-1,8.130002022E-1,5.974674225E-2
1.080908321E2,-3.751526475E-1,7.709338665E-1,4.323472977E-1
1.080958619E2,-1.082146168E-1,7.441413403E-1,6.984624863E-1
1.081008916E2,1.453664303E-1,7.610962391E-1,8.606567383E-1
1.081059213E2,3.666471243E-1,7.024362087E-1,9.523811340E-1
1.081109511E2,5.246622562E-1,6.905639172E-1,1.064494133E0
1.081159754E2,6.905063391E-1,7.735810280E-1,1.151472092E0
1.081210052E2,7.752883434E-1,8.416943550E-1,1.095991135E0
1.081260349E2,8.296823502E-1,9.052977562E-1,1.029429436E0
1.081310646E2,8.677661419E-1,1.010701656E0,1.056735992E0
1.081360943E2,8.557405472E-1,1.110450745E0,1.034092903E0
1.081411241E2,7.412294149E-1,1.257863998E0,1.037794113E0
1.081461526E2,6.250088215E-1,1.441486835E0,1.220651627E0
1.081511824E2,4.988753796E-1,1.659031868E0,1.453305244E0
1.081562121E2,3.214954138E-1,1.760069847E0,1.611206055E0
1.081612418E2,1.457514763E-1,1.929058075E0,1.770940781E0
1.081662715E2,-9.489774704E-3,2.077386379E0,1.951679230E0
1.081713013E2,-1.875919700E-1,2.236182690E0,2.076865196E0
1.081763286E2,-2.613279819E-1,2.297328472E0,2.307020187E0
1.081813583E2,-2.880152464E-1,2.389464378E0,2.508315086E0
1.081863880E2,-2.576623559E-1,2.439870358E0,2.724208832E0
1.081914178E2,-2.181289196E-1,2.378371716E0,2.981385231E0
1.081964475E2,-2.085791826E-1,2.307376385E0,3.136647224E0
1.082014772E2,-1.835711002E-1,2.309939861E0,3.147399902E0
1.082065021E2,-1.359423399E-1,2.354422569E0,3.124111176E0
1.082115318E2,-1.440032721E-1,2.344953060E0,2.774934769E0
1.082165615E2,-1.881539822E-1,2.401726723E0,2.530675888E0
1.082215913E2,-2.139977813E-1,2.548960209E0,2.147114754E0
1.082266210E2,-1.760163307E-1,2.765929699E0,1.659893036E0
1.082316507E2,-1.433472633E-1,2.919527531E0,1.054303169E0
1.082366804E2,-1.945954561E-1,2.970867634E0,4.468536377E-1
1.082417101E2,-2.336256504E-1,3.017422199E0,-6.341934204E-4
1.082467399E2,-1.886582375E-1,3.000735760E0,-3.273458481E-1
1.082517696E2,-7.143855095E-2,2.910180092E0,-5.030536652E-1
1.082567993E2,6.579089165E-2,2.663215637E0,-3.778886795E-1
1.082618290E2,2.421321869E-1,2.291950703E0,2.100181580E-2
1.082668492E2,4.996901751E-1,1.758496761E0,5.281867981E-1
1.082718789E2,7.709261179E-1,1.068278790E0,1.038111687E0
1.082769087E2,1.182612181E0,1.955919266E-1,1.610408783E0
1.082819384E2,1.761137486E0,-6.514613628E-1,2.211671829E0
1.082869681E2,2.335244656E0,-1.407142878E0,2.856729507E0
1.082919979E2,2.939688683E0,-2.049191952E0,3.711270332E0
1.082970694E2,3.318910122E0,-2.522323132E0,4.575036049E0
1.083020991E2,3.507400990E0,-2.825048685E0,5.456602097E0
1.083071288E2,3.625381947E0,-3.003183126E0,6.244638443E0
1.083121586E2,3.760970116E0,-3.217181683E0,7.071994781E0
1.083171882E2,3.653832197E0,-3.379819870E0,7.630835533E0
1.083222180E2,3.222672939E0,-3.502531052E0,7.979693413E0
1.083272307E2,2.806278944E0,-3.538865805E0,8.251163483E0
1.083322604E2,2.447955608E0,-3.480307579E0,8.003422737E0
1.083372901E2,2.065314770E0,-3.439582348E0,7.330623627E0
1.083423199E2,1.761263251E0,-3.284161568E0,6.192230225E0
1.083473496E2,1.531813502E0,-3.067877293E0,4.887208939E0
1.083523793E2,1.255611062E0,-2.820394993E0,3.683006287E0
1.083574018E2,8.589211702E-1,-2.624137402E0,2.480810165E0
1.083624315E2,5.280675888E-1,-2.324886799E0,1.265940666E0
1.083674613E2,2.579934597E-1,-2.088636875E0,-7.947444916E-2
1.083724910E2,1.090071201E-1,-1.887276888E0,-1.403002262E0
1.083775207E2,1.723122597E-2,-1.723936319E0,-2.655324936E0
1.083825504E2,-9.581840038E-2,-1.649457932E0,-3.622163773E0
1.083875946E2,-2.422022820E-1,-1.569693089E0,-4.730132580E0
1.083926243E2,-3.219579458E-1,-1.434819460E0,-5.803373337E0
1.083976541E2,-3.053824902E-1,-1.272151232E0,-6.460150719E0
1.084026838E2,-3.247008324E-1,-1.078473806E0,-6.978979111E0
1.084077136E2,-2.986817360E-1,-8.674917221E-1,-7.425052643E0
1.084127433E2,-2.409763336E-1,-6.123194695E-1,-7.676947117E0
1.084177531E2,-1.009941101E-1,-3.894772530E-1,-7.644145966E0
1.084227829E2,-3.909170628E-2,-2.418088913E-1,-7.429987907E0
1.084278126E2,-1.338723898E-1,-1.790504456E-1,-6.905372620E0
1.084328424E2,-1.730369329E-1,-1.060123444E-1,-6.031877518E0
1.084378720E2,-1.413238049E-1,-4.007816315E-2,-5.105962276E0
1.084429018E2,-1.324325800E-1,5.141019821E-2,-4.227586269E0
1.084479695E2,-1.940093040E-1,6.970834732E-2,-3.283839703E0
1.084529992E2,-2.161697149E-1,-3.581047058E-3,-2.309662819E0
1.084580290E2,-1.891783476E-1,-1.979260445E-1,-1.251967430E0
1.084630587E2,-8.645451069E-2,-4.722325802E-1,-1.409530640E-2
1.084680885E2,-1.767375469E-1,-4.026720524E-1,1.230232239E0
1.084731182E2,-3.280702829E-1,-3.689897060E-1,2.130215645E0
1.084781081E2,-3.947845101E-1,-4.544022083E-1,2.964685440E0
1.084831379E2,-3.794355989E-1,-4.774875641E-1,3.683646202E0
1.084881676E2,-3.570131660E-1,-5.426342487E-1,4.158688545E0
1.084931974E2,-3.394868970E-1,-6.392958164E-1,4.560532570E0
1.084982271E2,-3.460898399E-1,-7.779519558E-1,4.686234474E0
1.085032568E2,-3.171325326E-1,-8.658597469E-1,4.565057755E0
1.085082918E2,-2.622829080E-1,-9.030194283E-1,4.034547806E0
1.085133215E2,-2.531442046E-1,-9.749457836E-1,3.214499474E0
1.085183513E2,-2.987408042E-1,-9.871191978E-1,2.205199242E0
1.085233810E2,-3.791005015E-1,-1.048174858E0,1.142536163E0
1.085284107E2,-4.103381038E-1,-1.063194990E0,2.005681992E-1
1.085334404E2,-5.736876130E-1,-9.974966049E-1,-7.506551743E-1
1.085384700E2,-7.374439240E-1,-8.785877228E-1,-1.639895439E0
1.085434997E2,-8.370280266E-1,-7.773237228E-1,-2.472445965E0
1.085485294E2,-8.985463977E-1,-6.899023056E-1,-3.280149460E0
1.085535592E2,-9.359481335E-1,-6.217846870E-1,-4.023225307E0
1.085585889E2,-1.006414175E0,-5.530707836E-1,-4.649527550E0
1.085636187E2,-1.050553918E0,-5.306851864E-1,-5.185933113E0
1.085686755E2,-1.075620890E0,-5.058617592E-1,-5.774156570E0
1.085737052E2,-1.042610884E0,-4.514172077E-1,-6.163466454E0
1.085787350E2,-9.397385120E-1,-4.297173023E-1,-6.239228249E0
1.085837647E2,-8.896954060E-1,-4.091691971E-1,-6.748456001E0
1.085887944E2,-6.318253875E-1,-2.168231010E-1,-7.006962776E0
1.085938241E2,-4.505105019E-1,-9.936618805E-2,-6.876337051E0
1.085988316E2,-4.130293727E-1,-7.385301590E-2,-6.665418625E0
1.086038613E2,-3.632537127E-1,-6.886434555E-2,-6.228142262E0
1.086088911E2,-2.805377841E-1,-2.069807053E-2,-5.470872879E0
1.086139208E2,-1.877600551E-1,-2.005577087E-3,-4.728348732E0
1.086189505E2,-6.694078445E-2,2.966403961E-3,-3.983127594E0
1.086239802E2,-3.841555119E-2,-6.597995758E-3,-3.433286190E0
1.086290299E2,7.348227501E-2,4.285097122E-2,-2.985061169E0
1.086340596E2,3.117049932E-1,9.523272514E-2,-2.310090065E0
1.086390893E2,3.474485874E-1,8.042931557E-2,-1.913044453E0
1.086441191E2,3.609364033E-1,6.016921997E-2,-1.539797783E0
1.086491488E2,3.717840910E-1,1.439757347E-1,-1.106416225E0
1.086541786E2,2.629987001E-1,1.852388382E-1,-7.204570770E-1
1.086591975E2,8.994781971E-2,2.144658566E-1,-4.366683960E-1
1.086642271E2,-4.600667953E-2,3.560433388E-1,-1.019077301E-1
1.086692569E2,-3.933215141E-2,5.327265263E-1,3.341608047E-1
1.086742866E2,1.884651184E-2,6.361749172E-1,6.730632782E-1
1.086793163E2,1.120269895E-1,7.257015705E-1,1.094528198E0
1.086843461E2,2.472340465E-1,7.146480083E-1,1.440747261E0
1.086893798E2,3.649618030E-1,7.509553432E-1,1.606684685E0
1.086944094E2,4.654944539E-1,7.938692570E-1,1.750435829E0
1.086994392E2,5.179002881E-1,9.011585712E-1,2.008236885E0
1.087044689E2,5.217403769E-1,1.048998117E0,2.272270203E0
1.087094987E2,4.496700168E-1,1.227877855E0,2.427761078E0
1.087145284E2,2.937130928E-1,1.430960178E0,2.465223312E0
1.087195422E2,1.393591762E-1,1.596771955E0,2.351087570E0
1.087245719E2,-5.896097422E-2,1.771689415E0,2.137846947E0
1.087296017E2,-2.727025151E-1,1.957040071E0,1.959094048E0
1.087346314E2,-5.115618706E-1,2.122664690E0,1.685214996E0
1.087396611E2,-6.893586516E-1,2.279061317E0,1.528884888E0
1.087446908E2,-9.138852954E-1,2.316668034E0,1.327060699E0
1.087497451E2,-1.124792933E0,2.296177626E0,1.175143242E0
1.087547748E2,-1.269147873E0,2.314192772E0,1.127711296E0
1.087598045E2,-1.382598162E0,2.358662128E0,1.194179535E0
1.087648342E2,-1.532170534E0,2.429329157E0,1.295536041E0
1.087698640E2,-1.810428500E0,2.525726557E0,1.422286987E0
1.087748937E2,-2.049134731E0,2.661497116E0,1.725369453E0
1.087798970E2,-2.260858774E0,2.802761078E0,2.018129349E0
1.087849267E2,-2.486596107E0,2.876868963E0,2.324894905E0
1.087899564E2,-2.585670233E0,2.981334209E0,2.569401741E0
1.087949862E2,-2.544055223E0,3.051107407E0,2.749525070E0
1.088000159E2,-2.321624756E0,3.061699867E0,2.846486092E0
1.088050456E2,-1.964163065E0,3.073109865E0,2.865133286E0
1.088100707E2,-1.598497391E0,3.124263763E0,2.783747673E0
1.088151005E2,-1.296336770E0,3.093349457E0,2.702824593E0
1.088201302E2,-1.136555195E0,2.969193935E0,2.629242897E0
1.088251599E2,-9.804447889E-1,2.727002382E0,2.564788818E0
1.088301896E2,-7.252925634E-1,2.504366636E0,2.590332031E0
1.088352193E2,-3.494558930E-1,2.325484276E0,2.760634422E0
1.088402493E2,5.895519257E-2,2.063557386E0,3.089805603E0
1.088452790E2,4.522745013E-1,1.756766319E0,3.486805916E0
1.088503087E2,8.265302181E-1,1.372594595E0,3.964106560E0
1.088553384E2,1.166815996E0,9.725422859E-1,4.464570999E0
1.088603682E2,1.548803449E0,5.345864296E-1,4.864035606E0
1.088653979E2,1.983815908E0,8.178472519E-3,5.203482628E0
1.088704305E2,2.390854836E0,-5.666654110E-1,5.476117134E0
1.088754603E2,2.761142969E0,-1.097495794E0,5.653666496E0
1.088804900E2,3.092736244E0,-1.647549152E0,5.736646652E0
1.088855197E2,3.374594450E0,-2.119314194E0,5.718211174E0
1.088905494E2,3.526140213E0,-2.525064468E0,5.672709465E0
1.088955791E2,3.425618887E0,-2.781332970E0,5.605050087E0
1.089006116E2,3.118796825E0,-2.888523579E0,5.503412247E0
1.089056413E2,2.706377268E0,-2.878381491E0,5.329789162E0
1.089106710E2,2.286047459E0,-2.784806252E0,5.019859314E0
1.089157007E2,1.790442467E0,-2.681933165E0,4.564238548E0
1.089207305E2,1.298254609E0,-2.581517696E0,4.065974236E0
1.089257602E2,8.424659371E-1,-2.528259516E0,3.455490112E0
1.089307966E2,4.539471567E-1,-2.454621792E0,2.794981956E0
1.089358263E2,2.334680259E-1,-2.395764351E0,2.199047089E0
1.089408560E2,-3.488361835E-2,-2.387480497E0,1.658074379E0
1.089458857E2,-2.676759362E-1,-2.350424051E0,1.071426392E0
1.089509155E2,-4.840956926E-1,-2.363257408E0,4.151287079E-1
1.089559452E2,-6.436631680E-1,-2.387358904E0,-2.725315094E-1
1.089609595E2,-8.657149673E-1,-2.417190313E0,-1.046888828E0
1.089659892E2,-1.116212964E0,-2.378185987E0,-1.821895599E0
1.089710189E2,-1.407121897E0,-2.314770222E0,-2.600497723E0
1.089760487E2,-1.740636587E0,-2.206682920E0,-3.364171505E0
1.089810784E2,-2.082910061E0,-2.086513281E0,-4.096746922E0
1.089861081E2,-2.431414127E0,-1.917591572E0,-4.729372025E0
1.089911320E2,-2.772277832E0,-1.667790651E0,-5.262814522E0
1.089961617E2,-3.046062469E0,-1.422804356E0,-5.776522636E0
1.090011914E2,-3.243629694E0,-1.208065271E0,-6.213671684E0
1.090062212E2,-3.350657463E0,-9.486665726E-1,-6.613136292E0
1.090112509E2,-3.403254271E0,-7.225856781E-1,-6.906255245E0
1.090162806E2,-3.411166430E0,-5.244264603E-1,-7.074424744E0
1.090213211E2,-3.323728323E0,-3.415403366E-1,-7.063223839E0
1.090263508E2,-3.114218473E0,-1.618638039E-1,-6.877756119E0
1.090313805E2,-2.883162498E0,2.153301239E-2,-6.405640602E0
1.090364102E2,-2.705145836E0,1.531629562E-1,-5.740225792E0
1.090414400E2,-2.441827774E0,2.897877693E-1,-5.046338081E0
1.090464696E2,-2.110475540E0,2.730669975E-1,-4.385871410E0
1.090514950E2,-1.737160325E0,2.033414841E-1,-3.519245148E0
1.090565247E2,-1.350895166E0,1.683359146E-1,-2.582483768E0
1.090615544E2,-1.002274752E0,1.855754852E-2,-1.651495934E0
1.090665841E2,-6.315492392E-1,-1.849150658E-1,-7.183055878E-1
1.090716139E2,-2.097465694E-1,-4.596796036E-1,-3.117465973E-2
1.090766436E2,3.938680887E-1,-8.240153790E-1,7.627534866E-1
1.090816713E2,8.838239908E-1,-1.145393848E0,1.666584969E0
1.090867010E2,1.160676718E0,-1.355752468E0,2.336323738E0
1.090917307E2,1.443888426E0,-1.525757074E0,2.899610519E0
1.090967604E2,1.800487757E0,-1.697304964E0,3.352293015E0
1.091017902E2,2.026956797E0,-1.747332335E0,3.740524292E0
1.091068199E2,2.256657362E0,-1.636081934E0,3.954620361E0
1.091118625E2,2.393687248E0,-1.472142220E0,3.920888901E0
1.091168922E2,2.419905663E0,-1.265839815E0,3.716407776E0
1.091219219E2,2.453379154E0,-1.134900331E0,3.351068497E0
1.091269517E2,2.425610781E0,-1.002571583E0,2.734028816E0
1.091319814E2,2.283105135E0,-9.808461666E-1,1.992102623E0
1.091370111E2,2.098401070E0,-9.683201313E-1,1.330801010E0
1.091420320E2,1.689794779E0,-9.495255947E-1,4.672079086E-1
1.091470617E2,1.318933964E0,-7.320175171E-1,-8.453941345E-2
1.091520914E2,9.517232776E-1,-4.780077934E-1,-6.696329117E-1
1.091571212E2,5.641280413E-1,-3.182616234E-1,-1.314721107E0
1.091621509E2,2.663766742E-1,-1.969728470E-1,-1.854940891E0
1.091671806E2,-7.361221313E-2,-9.159708023E-2,-2.439165115E0
1.091722111E2,-3.769396842E-1,-1.562643051E-2,-2.952879906E0
1.091772408E2,-6.265772581E-1,2.200126648E-2,-3.406047821E0
1.091822705E2,-8.418752551E-1,-3.039598465E-2,-3.882914543E0
1.091873002E2,-9.943728447E-1,2.408218384E-2,-4.242581844E0
1.091923300E2,-1.100634336E0,9.493923187E-2,-4.657768250E0
1.091973596E2,-1.246727467E0,1.420559883E-1,-4.992349625E0
1.092023893E2,-1.370444775E0,1.801691055E-1,-5.296867847E0
1.092074190E2,-1.454785705E0,2.504882812E-1,-5.502294540E0
1.092124487E2,-1.507147312E0,2.717137337E-1,-5.596845627E0
1.092174784E2,-1.649473667E0,3.759698868E-1,-5.688595772E0
1.092225082E2,-1.833710670E0,4.817204475E-1,-5.717718124E0
1.092275379E2,-1.925828934E0,5.913281441E-1,-5.550309181E0
1.092325596E2,-1.971288443E0,6.948442459E-1,-5.322814941E0
1.092375893E2,-1.987073421E0,7.370967865E-1,-4.994540215E0
1.092426190E2,-1.908433795E0,7.607903481E-1,-4.503200531E0
1.092476488E2,-1.736118317E0,7.601804733E-1,-4.015911102E0
1.092526785E2,-1.493807673E0,6.845169067E-1,-3.570703030E0
1.092577082E2,-1.255515099E0,6.312999725E-1,-2.978194714E0
1.092627452E2,-9.189293981E-1,5.233459473E-1,-2.465500355E0
1.092677750E2,-5.628443956E-1,3.123092651E-1,-2.070551395E0
1.092728046E2,-1.464134455E-1,1.411681175E-1,-1.603872299E0
1.092778344E2,2.278703451E-1,1.123199463E-1,-1.129995823E0
1.092828641E2,5.882868767E-1,-1.656341553E-2,-7.850151062E-1
1.092878938E2,9.446331859E-1,-1.015496254E-1,-4.851884842E-1
1.092929168E2,1.268400908E0,-1.477580070E-1,1.846790314E-2
1.092979465E2,1.366894722E0,-1.718320847E-1,3.716659546E-1
1.093029762E2,1.417098761E0,-9.474706650E-2,5.075874329E-1
1.093080060E2,1.418808222E0,1.316967010E-1,5.602779388E-1
1.093130357E2,1.283234119E0,3.214092255E-1,5.319252014E-1
1.093180654E2,1.101914644E0,5.229635239E-1,4.916391373E-1
1.093231017E2,9.421346188E-1,7.969045639E-1,5.682468414E-1
1.093281314E2,7.319407463E-1,1.086183548E0,7.590084076E-1
1.093331611E2,5.595641732E-1,1.329091549E0,1.010939598E0
1.093381908E2,4.847723246E-1,1.518436909E0,1.321611404E0
1.093432206E2,4.953606725E-1,1.699562073E0,1.741298676E0
1.093482503E2,4.833591580E-1,1.831157207E0,2.174502373E0
1.093532678E2,4.296405315E-1,1.895674229E0,2.635977745E0
1.093582976E2,3.530969024E-1,1.940500259E0,3.035065651E0
1.093633273E2,2.824088931E-1,2.017255783E0,3.365164757E0
1.093683570E2,2.440468073E-1,2.146648884E0,3.545365334E0
1.093733867E2,2.021143436E-1,2.335237026E0,3.678986549E0
1.093784164E2,2.121938467E-1,2.498431206E0,3.759209633E0
1.093834781E2,2.573368549E-1,2.642878532E0,3.712216377E0
1.093885079E2,1.560679674E-1,2.823350430E0,3.521515846E0
1.093935376E2,8.836162090E-2,3.004288197E0,3.395233154E0
1.093985673E2,1.424740553E-1,3.130961895E0,3.163329124E0
1.094035970E2,2.509193420E-1,3.302212238E0,2.667778969E0
1.094086267E2,4.094059467E-1,3.535921574E0,2.111661911E0
1.094136275E2,5.062128305E-1,3.706863403E0,1.542020798E0
1.094186573E2,5.561057329E-1,3.773365021E0,1.101740837E0
1.094236869E2,5.235322714E-1,3.665527821E0,8.687047958E-1
1.094287167E2,5.303920507E-1,3.511666298E0,8.300542831E-1
1.094337464E2,6.002657413E-1,3.257789612E0,9.755001068E-1
1.094387761E2,7.804352045E-1,2.916691303E0,1.129849434E0
1.094438045E2,1.049286842E0,2.491623878E0,1.321410179E0
1.094488342E2,1.292152643E0,1.921208858E0,1.664587021E0
1.094538639E2,1.549813867E0,1.196582794E0,2.058466911E0
1.094588937E2,1.918212056E0,4.032497406E-1,2.639783859E0
1.094639234E2,2.359233856E0,-5.293126106E-1,3.303658485E0
